date,issued,calendar,destination_station,next_train_timetable,operator,origin_station,previous_train_timetable,rail_direction,railway,train,train_number,train_type,via_railway
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1652F.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1652F,1652F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Ikebukuro,JR-East.SaikyoKawagoe.1652K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1652K,1652K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1655K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1655K,1655K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1658K,1658K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1659K,1659K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1680F.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1680F,1680F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1682T,1682T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1682T,1682T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1683K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1683K,1683K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1683S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1683S,1683S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1684F.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1684F,1684F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1686T,1686T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1687K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1687K,1687K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.TokyoTeleport,,Inbound,TWR.Rinkai,WR.Rinkai.1690T,1690T,WR.Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Sengakuji,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1165,ODPT1165,Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1691F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1691F,1691F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1691T,1691T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Sashiogi,JR-East.SaikyoKawagoe.1700K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1700K,1700K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1701K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1701K,1701K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1702K,1702K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1703K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1703K,1703K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1711K,1711K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1714K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1714K,1714K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1716K,1716K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1717K,1717K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1718K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1718K,1718K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1720K,1720K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1721K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1721K,1721K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1721K,1721K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1730K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1730K,1730K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.1733K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1733K,1733K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Sashiogi,JR-East.SaikyoKawagoe.1738K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1738K,1738K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1743S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1743S,1743S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1744K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1744K,1744K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1746K,1746K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1747K,1747K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1747K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1747K,1747K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.1753K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1753K,1753K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1754K,1754K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1755K,1755K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1756K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1756K,1756K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1758K,1758K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1759K,1759K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1781F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1781F,1781F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1784K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1784K,1784K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1785F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1785F,1785F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1786F.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1786F,1786F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1788K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1788K,1788K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1790F.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1790F,1790F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1790T,1790T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1791S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1791S,1791S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1804K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1804K,1804K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1810K,1810K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1811K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1811K,1811K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1815F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1815F,1815F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1815S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1815S,1815S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1816K,1816K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1817F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1817F,1817F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1819K,1819K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1820K,1820K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1821K,1821K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1822K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1822K,1822K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1822K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1822K,1822K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1827S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1827S,1827S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1831K,1831K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1836F.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1836F,1836F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1836K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1836K,1836K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1839K,1839K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1840K,1840K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1841K,1841K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1845S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1845S,1845S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1846K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1846K,1846K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1847K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1847K,1847K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1850F.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1850F,1850F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.1852K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1852K,1852K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1853K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1853K,1853K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1854K,1854K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1855K,1855K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1857K,1857K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1859K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1859K,1859K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1880T,1880T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1881K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1881K,1881K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1881T,1881T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1882K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1882K,1882K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1900K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1900K,1900K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1901K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1901K,1901K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1902K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1902K,1902K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1905K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1905K,1905K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1910K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1910K,1910K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1916K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1916K,1916K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1918K,1918K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1919F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1919F,1919F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1921S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1921S,1921S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1923K,1923K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1923K,1923K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1928K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1928K,1928K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1930K,1930K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1931K,1931K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1935T,1935T,WR.Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Keisei.NaritaSkyAccess.NaritaAirportTerminal1,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1166,ODPT1166,AirportRapidLimitedExpress,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1938K,1938K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.1939K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1939K,1939K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1940K,1940K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1941K,1941K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1942S.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1942S,1942S,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1953K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1953K,1953K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1954K,1954K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1955F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1955F,1955F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1956K,1956K,WR.Local,
